,number,tic,class_end,webpagedate,classification,Accounting,Secondary Market & Trading,Financial Intermediatary,Non-Accounting disclsoure and misrepresentation,Others,settle_date,cret,car,bhar,ceyr,styr,setp_sum,gc_opinion_sum,month,gap,lgap,year,gvkey,date,fyear_st,at_st,capx_st,ceq_st,dltt_st,dp_st,dt_st,ebit_st,optrfr_st,setp_st,txpd_st,wcap,xintd_st,mkvalt_st,sic,f_month,wcap_1_st,dwcap_st,fcf_st,size_st,debtratio_st,m2b_st,gc_opinion,fyear_ce,at_ce,capx_ce,ceq_ce,dltt_ce,dp_ce,dt_ce,ebit_ce,optrfr_ce,setp_ce,txpd_ce,wcap_ce,xintd_ce,mkvalt_ce,wcap_1_ce,dwcap_ce,fcf_ce,size_ce,debtratio_ce,m2b_ce,at_log_ce,at_log_st,prc,vol,shrout,vwretd,sprtrn,vt,share turnover,news_st,news_ce,news_winner_st,news_winner_ce
30,102601,CI,10/24/2002,5/1/2007,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,1/24/2007,3.62467696,-0.5792158000000001,-0.6364860999999999,2002,2007,-489.0,0.0,1,51.766666666666666,7.3479437999999995,2007,2547,12/31/2007,2007,10.598258414212172,180.0,4748.0,1790.0,194.0,7.491645473605133,7.469083884921234,4.7,0.0,455.0,0.0,0.156,15022.2632,6324,12,0.0,0.0,7.179307969504034,9.617288593,0.044752278,0.374947291,0.0,2002.0,10.539932097726277,303.0,3867.0,1500.0,221.0,7.396335293800808,7.165493475060845,0.0,-27.691999999999997,218.0,0.0,0.0,17.2469,0.0,0.0,6.901737206656574,2.847632417,0.018324902,0.01553389,10.5399321,10.59825841,77.3,1681300,102568,0.008813,0.008501,119677500,7.062029910555632,1.0,52.0,0,1
31,102612,OMG,10/30/2002,9/8/2005,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,6/24/2005,-8.660192599999998,-16.5333716,-16.8240613,2002,2005,-64.5,1.0,6,32.266666666666666,6.8752322,2005,29001,12/31/2005,2005,7.106829883186223,25.189,536.533,416.096,48.9,6.0446403185233,3.8886724918198956,4.0,2.5,37.0,437.069,0.0,549.8181,3341,12,-12.937000000000001,450.006,0.0,6.309587496,0.34569805299999995,0.45056975,0.0,2002.0,7.757536909400052,94.01700000000001,469.885,1187.65,58.943000000000005,7.085399246224981,5.193045735828716,0.0,0.0,8.4,848.324,0.0,195.0824,1029.33,-155.534,5.760628988008397,5.273422033,0.510615886,0.083399341,7.757536909,7.106829883,23.16,400300,28480,-0.006614,-0.007629,42573100,7.309775790607137,0.0,21.0,0,1
32,102698,UHAL,9/26/2002,11/3/2006,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,7/24/2006,-4.2501573,-17.2814333,-17.934293399999998,2002,2006,40.2,1.0,7,46.56666666666667,7.2420826,2006,1393,3/31/2006,2005,8.121842163129884,344.38199999999995,695.6039999999999,1010.314,142.817,6.9487686151954025,5.721560177358688,0.0,0.0,43.3,0.0,0.0,2106.5765,7510,3,0.0,0.0,4.102907792882589,7.652819397000001,0.309414478,0.62561334,0.0,2002.0,8.244246287830835,243.16099999999997,327.448,527.2769999999999,148.014,6.408937274340423,4.693272634209637,0.0,0.0,12.8,0.0,0.0,82.2626,0.0,0.0,0.233489843368354,4.409916569,0.159564187,0.021615822000000003,8.244246288,8.121842163,77.3,117460,21285,0.017713999999999997,0.016625,8523638,5.9925959246090255,2.0,29.0,0,1
33,102730,SLR,9/26/2002,3/3/2006,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,11/28/2005,3.12500401,3.35384368,3.10934328,2002,2005,0.0,0.0,11,38.63333333333333,7.055312599999999,2005,17110,8/31/2005,2005,8.56746796728986,150.4,2444.2,540.9,193.3,6.560464734925045,5.072043922224899,3.79,0.0,14.7,2009.4,0.0,3927.39,3672,8,2507.3,-497.9,6.53029436728357,8.275730362000001,0.13439081,0.74696451,0.0,2003.0,8.784085649660462,136.5,1422.0,1817.6,263.9,7.519041433061762,0.0,0.0,0.0,-0.162,1718.9,0.0,4937.318,3098.0,-155.534,7.472500744737558,8.504577548,0.282226817,0.756155602,8.78408565,8.567467967,3.61,5926600,972244,-0.009951999999999999,-0.008508,618994700,6.456245187607622,6.0,17.0,1,1
34,102795,REGN,3/30/2003,11/14/2005,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,9/9/2005,8.80419915,15.29899494,15.177192699999999,2003,2005,0.0,0.0,9,29.8,6.7957058,2005,23812,12/31/2005,2005,6.04855587536441,4.9639999999999995,114.00200000000001,200.0,15.504000000000001,5.298317366548036,0.0,4.16,0.0,0.0,301.035,0.0,897.3801,2834,12,309.816,-8.781,0.0,6.799479517999999,0.472253903,2.1189562719999997,0.0,2003.0,6.172858590561061,29.656,137.643,200.0,12.937000000000001,5.3651205089939875,0.0,0.0,0.0,0.0,247.28400000000002,0.0,816.8757,236.83,10.454,0.0,6.705486941,0.44586543799999995,1.7034035719999998,6.172858591000001,6.048555875,8.41,214456,53768,0.007812999999999999,0.007965,44234767,6.712587847910347,0.0,22.0,0,1
35,102818,TYC,5/28/2003,4/22/2008,FAILURE OF DISCLOSURE (ANALYSTS' MALPRACTICES),0,1,0,0,0,8/7/2007,-12.7721916,-12.524124,-11.7681545,2003,2007,-489.0,0.0,8,51.06666666666667,7.3343291,2007,10787,9/30/2007,2007,10.398641006907823,669.0,14546.0,4076.0,1151.0,8.40200678160712,7.323170717943469,4.52,-160.0,650.0,3244.0,0.0,22006.0307,3669,9,3548.1,-783.0,8.23031079913502,9.999071818,0.135791559,0.6706088889999999,0.0,2003.0,10.539932097726277,1282.3,9991.0,12299.808,1437.0,9.628664250590825,8.001019961323651,0.0,0.0,608.0,3073.0,0.0,28139.37,-51.1,1633.0,0.0,10.24492494,0.329988197,0.6392119239999999,10.5399321,10.39864101,47.44,5213700,495614,0.006585,0.006159,1067984522,7.675486407722669,0.0,0.0,0,0
36,102824,ABX,9/26/2002,11/6/2009,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,3/30/2009,-14.3884927,3.33064832,2.37946437,2002,2009,-16.0,0.0,3,79.23333333333333,7.7735944,2009,2055,12/31/2009,2009,10.20636607186919,1551.0,14546.0,6281.0,1073.0,8.75384509275524,7.754052639035757,1.8,0.0,0.0,3165.0,0.156,38762.8366,1040,12,2268.0,509.0,0.0,10.56521725,0.23397968600000002,1.431683716,0.0,2002.0,8.568076401730806,228.0,3334.0,761.0,519.0,6.660575149839686,5.342334251964811,0.0,0.0,46.0,869.0,0.0,8352.22,484.0,385.0,4.23410650459726,9.030282651,0.148450865,1.587572705,8.568076402,10.20636607,32.28,11270300,872723,-0.026691000000000003,-0.02939,1620791500,7.699069817812729,10.0,52.0,1,1
37,102836,ITMN,6/11/2003,8/29/2005,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,5/6/2005,8.12324813,3.33948132,3.53419391,2003,2005,-5.7,0.0,5,23.166666666666668,6.5439119,2005,133246,12/31/2005,2005,5.573871188199832,2.144,31.767,170.0,3.44,5.135798437050262,0.0,4.0,-5.7,0.0,185.295,0.0,547.4952,2836,12,169.88400000000001,15.411,0.0,6.305353695,0.645278836,2.078159209,0.0,2003.0,5.664698552146653,1.4680000000000002,87.744,149.5,6.277,5.0072963928307415,0.0,0.0,0.0,0.0,201.855,0.0,737.5302,285.633,-83.77799999999999,0.0,6.603307037,0.5181957770000001,2.5564216419999997,5.664698552000001,5.573871187999999,10.82,145962,32596,-8e-05,-0.001092,56332471,7.454836815798742,8.0,25.0,1,1
38,102860,CVTX,8/1/2003,3/9/2007,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,12/8/2006,13.59866768,14.32374732,14.73062748,2003,2006,0.0,0.0,12,40.833333333333336,7.110696300000001,2006,63996,12/31/2006,2006,6.043715382906394,9.846,-45.798,399.5,5.2,5.990213765206329,0.0,4.7,0.0,0.0,303.248,0.0,819.9546,2836,12,425.47900000000004,-122.23100000000001,0.0,6.709248972999999,0.760199958,1.945528359,0.0,2003.0,6.155696383742343,4.58,148.946,296.25,3.2,5.69252939559496,0.0,0.0,0.0,0.0,422.099,0.0,428.1754,398.958,23.141,0.0,6.059532925,0.62928754,0.908315532,6.155696384,6.043715382999999,13.33,1608738,56964,0.001166,0.001812,149157934,7.870341494085671,4.0,9.0,1,0
39,102861,FLS,9/27/2002,5/11/2010,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,12/18/2009,-0.8584378,-3.5411792999999996,-3.6486379999999996,2002,2009,-9.5,0.0,12,85.16666666666667,7.8458076,2009,4108,12/31/2009,2009,8.354413992757266,108.448,1796.1129999999998,539.373,95.257,6.339879470813298,6.52924364043423,0.0,-7.5,38.067,1041.239,0.0,5194.9907,3561,12,724.429,316.81,5.758308538010766,8.555450113,0.133382476,1.222668935,0.0,2002.0,7.866210463875772,30.875,755.69,1055.748,64.723,6.99792316893888,5.365265482279407,0.0,0.0,4.895,539.0219999999999,0.0,810.7878,481.36800000000005,57.653999999999996,5.221150104149766,6.698006368,0.419669705,0.310924831,7.866210464,8.354413993,77.3,907200,55849,0.0060880000000000005,0.00583,118707000,7.661761930955662,1.0,9.0,0,0
40,102885,HTRN,7/25/2003,12/2/2005,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,8/22/2005,-6.833330800000001,-2.0496038,-2.0673936,2003,2005,0.0,0.0,8,25.3,6.6320019,2005,2589,12/31/2005,2005,6.1794616342333555,12.7,241.482,129.213,13.304,4.944374401639536,4.335864888186266,3.9,0.0,0.40700000000000003,72.99600000000001,0.0,266.7326,8093,12,17.761,55.235,3.0611922450257767,5.586246657999999,0.290809393,0.552547998,0.0,2003.0,5.634675310923854,6.011,106.611,111.728,7.063,4.745566709582687,3.5704899846137144,0.0,0.0,-0.162,33.844,0.0,80.1146,36.194,-2.35,3.844707298143279,4.38345811,0.411021974,0.286156275,5.6346753110000005,6.179461634,11.32,144814,34831,0.002571,0.001656,39424657,7.031638916953946,6.0,1.0,1,0
41,102894,CBM,7/25/2003,5/6/2008,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,12/20/2007,-5.8965128,15.95634269,13.094992900000001,2003,2007,-11.342,0.0,12,53.63333333333333,7.383367999999999,2007,13839,12/31/2007,2007,5.922816259102466,25.927,102.057,101.6,19.799,4.6210435351443815,0.0,4.58,0.0,17.869,69.148,0.0,243.1457,2833,12,117.616,-48.468,3.14849627810562,5.4936608520000005,0.272049097,0.651058742,0.0,2003.0,6.657372844831175,37.857,396.63,212.36900000000003,35.834,5.364783715730411,3.915337506395976,0.0,-11.342,18.107,138.458,0.0,653.1478,179.99,-41.532,4.270648046690492,6.481803444,0.27455899300000003,0.838979169,6.657372845,5.922816259,8.59,146900,28990,0.006286,0.0049,35104800,7.0991422091632845,0.0,6.0,0,0
42,102900,CNX,7/18/2002,10/17/2006,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2/2/2007,3.66933305,10.97399848,10.68132509,2002,2007,40.2,0.0,2,55.333333333333336,7.4145727,2007,120093,12/31/2007,2007,8.733608559180649,743.1139999999999,1214.4189999999999,488.925,329.23400000000004,6.228921175869289,5.915954053419041,4.7,2.5,103.194,-108.425,0.0,13037.5238,1220,12,174.372,-507.61400000000003,5.890118186162219,9.475586925,0.081701135,2.1000861459999998,0.0,2002.0,8.36477833750443,295.235,162.047,488.431,262.873,6.20868257714564,0.0,0.0,0.0,-0.162,-65.025,0.0,1360.7827,-188.0,176.516,0.0,7.215815328,0.115776258,0.316965289,8.364778337999999,8.733608559,35.46,2655500,182655,0.001256,0.0016940000000000002,286667400,7.358478810251966,2.0,4.0,0,0
43,102914,GILD,10/28/2003,11/5/2010,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,6/28/2010,-3.4195149,4.43297676,4.17739663,2003,2010,0.0,0.0,6,81.16666666666667,7.7977018,2010,24856,12/31/2010,2010,9.358124830349816,61.88399999999999,5863.729,2838.573,127.14,8.154087327654127,7.893572073504902,2.3,0.0,718.0,3243.132,0.0,29064.4075,2836,12,2940.927,302.205,7.927223705893659,10.27726959,0.299980591,2.507145272,0.0,2003.0,7.349052030495571,161.609,1002.9739999999999,345.32300000000004,16.533,5.844882651630653,5.829366117423062,0.0,0.0,8.779,1080.003,0.0,12428.3848,1078.868,1.135,5.221182510306938,9.427738232000001,0.222201783,3.6003897639999995,7.34905203,9.35812483,35.77,6638497,889915,-0.003123,-0.002034,1541879807,7.4573869314701655,16.0,38.0,1,1
44,102920,AIM,3/17/2003,11/30/2005,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,8/9/2005,-9.638556,-0.6127904000000001,-1.4329231000000002,2003,2005,0.19699999999999998,0.0,8,29.2,6.7753663,2005,1173,1/31/2005,2004,3.8663978274018707,0.629,10.484000000000002,2.7939999999999996,2.097,1.1108701860636117,0.0,0.0,0.19699999999999998,0.302,9.121,0.0,37.8883,3812,1,7.672000000000001,1.449,0.0,3.6346423569999997,0.164491144,1.125564643,0.0,2003.0,4.009675893492766,0.44299999999999995,9.515,2.2159999999999997,1.712,0.8821132800725685,0.698632110790515,0.0,0.0,0.054000000000000006,7.672000000000001,0.0,30.7799,5.071000000000001,2.6010000000000004,0.0,3.42686188,0.12725836199999999,1.621274691,4.009675893,3.8663978269999997,7.15,14981,13063,0.005463,0.006745,4540900,5.70131407332542,0.0,12.0,0,1
45,102926,LF,10/21/2003,9/29/2008,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,4/7/2008,5.40184169,-15.7403309,-18.4218624,2003,2008,-7.5,0.0,4,54.333333333333336,7.3963351,2008,148410,12/31/2008,2008,5.727928596484279,11.434000000000001,179.926,0.013999999999999999,11.044,-2.1541650878757723,0.0,2.7,0.0,-0.715,140.04399999999998,0.0,223.188,3944,12,203.017,-62.973,2.7619700430916403,5.408014466,0.0007968560000000001,0.726211394,0.0,2003.0,6.314741174795809,15.81,415.14599999999996,0.0,7.697,0.0,4.6955409140341375,0.0,0.0,15.716,368.45599999999996,0.0,1569.4883,224.685,143.77100000000002,0.0,7.358504922000001,0.0,2.839885535,6.314741175,5.727928596,7.58,266700,35891,0.0017219999999999998,0.001562,49849398,7.236275131189585,0.0,28.0,0,1
46,102929,CECO,12/2/2003,9/29/2008,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,11/5/2007,-9.6272346,-19.787468,-20.3105779,2003,2007,0.0,0.0,11,47.8,7.2682228,2007,66379,12/31/2007,2007,7.219983123975525,57.586000000000006,886.1080000000001,2.1790000000000003,78.183,2.640627524784776,4.838176935646671,4.6,0.0,38.001999999999995,216.78599999999997,0.0,2272.9577,8200,12,349.94,-133.154,5.488888138150362,7.7288372139999995,0.010261507,1.663384014,0.0,2003.0,7.020324747585633,100.272,747.82,25.453000000000003,43.908,4.656575974047992,5.282853413577691,0.0,0.0,34.0,29.17,0.0,4032.8488,-10.964,40.134,4.196193920976587,8.302228303,0.094066926,3.6003897639999995,7.020324747999999,7.219983124,34.87,819743,91073,-0.006619,-0.004954999999999999,125771584,7.23056133298765,6.0,18.0,1,1
47,102930,CERS,9/3/2003,2/16/2007,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,9/8/2006,-5.1696315,1.7256411,1.47115792,2003,2006,22.089000000000002,0.0,9,36.7,7.003974,2006,64327,12/31/2006,2006,4.7520113592000435,1.1079999999999999,91.475,0.032,2.097,-2.1541650878757723,0.0,4.62,0.0,0.0,87.929,0.0,185.9671,2836,12,27.688000000000002,60.24100000000001,0.0,5.225569776,0.00100158,1.6056977819999998,0.0,2003.0,4.774600675532367,0.44299999999999995,43.032,0.0,3.2910000000000004,-0.32296388659642056,0.0,0.0,0.0,0.0,49.818999999999996,0.0,100.1524,50.486000000000004,-0.667,0.0,4.606693026,0.000160388,0.845431907,4.774600676,4.752011359,5.73,67459,27798,0.002436,0.0037869999999999996,27814508,6.908348958719443,0.0,11.0,0,0
48,102936,PSMT,11/7/2003,8/29/2005,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,5/17/2005,-1.7142841,5.06545268,4.67322119,2003,2005,-1.2,0.0,5,18.566666666666666,6.322565099999999,2005,65343,8/31/2005,2005,5.767864641680072,10.755,198.273,23.915,9.487,3.378679070231553,0.0,3.69,-1.2,1.722,25.186999999999998,0.0,220.1342,5331,8,-15.45,40.637,0.0,5.39423736,0.09170434,0.688233381,0.0,2003.0,5.968924927663648,22.223000000000003,117.522,99.616,14.957,4.736566801596756,0.0,0.0,0.0,1.42,-12.013,0.0,69.4072,14.844000000000001,-26.857,0.0,4.2399906089999995,0.291604127,0.17747343899999998,5.968924928,5.767864642,6.57,28730,24554,0.006679999999999999,0.006957,4540900,5.37427987969135,0.0,9.0,0,0
49,102962,RYL,1/7/2004,10/15/2008,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,3/15/2007,-4.377393,-4.2627296999999995,-4.4060896,2004,2007,0.0,0.0,3,38.766666666666666,7.0587583,2007,9302,12/31/2007,2007,7.840776866264732,32.147,1124.726,763.568,54.494,6.732306053530589,0.0,4.6,0.0,25.569000000000003,0.0,0.0,1161.2601,1531,12,0.0,0.0,0.0,7.0572609879999995,0.330063304,0.456797141,0.0,2004.0,7.79357443216104,47.131,1056.8339999999998,545.914,38.519,6.307099764491227,6.25850823061209,2.4,0.0,177.449,0.0,0.0,2724.4039,0.0,0.0,5.818235527624914,7.9100049310000005,0.226168571,1.1234794240000001,7.793574432000001,7.840776866000001,45.25,1249500,42613,0.004783,0.003684,166472584,8.270426543232016,1.0,13.0,0,1
50,102993,SONS,2/11/2004,3/31/2008,ACCOUNTING AND INSIDER TRADING,1,1,0,0,0,12/21/2007,-20.4402544,-12.5251948,-10.7769101,2004,2007,-24.671999999999997,0.0,12,46.96666666666667,7.2506356,2007,135965,12/31/2007,2007,6.542544004021118,11.669,493.586,0.42100000000000004,13.687000000000001,-0.5124936808666878,0.0,4.5,-24.671999999999997,2.9219999999999997,365.204,0.0,1575.6683,7373,12,312.197,53.007,0.0,7.362434779,0.00086305,2.270251855,0.0,2004.0,5.975914265759667,9.004,265.04,10.03,8.198,2.3085671646715933,3.061520014091994,3.33,0.0,0.441,271.584,0.0,1417.9343,260.962,10.622,2.250343981148355,7.2569563729999995,0.025544146,3.6003897639999995,5.975914266,6.542544004,5.98,5272999,268357,0.017092,0.016669999999999997,670933215,7.82410669701485,0.0,22.0,0,1
51,103004,QLTY,2/2/2004,10/4/2005,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,7/1/2005,8.70044036,14.95504036,15.015896900000001,2004,2005,-9.353,0.0,7,17.166666666666668,6.2441669,2005,148313,12/31/2005,2005,5.947044943110964,14.876,-22.11,287.601,16.714000000000002,5.666827991662435,3.7190933815199454,3.74,-1.0390000000000001,3.4589999999999996,50.43899999999999,0.0,151.6691,4213,12,12.424000000000001,38.015,0.4643627493556498,5.0217011739999995,0.755619791,0.396395127,0.0,2004.0,5.938322175809874,9.916,4.072,275.15,22.493000000000002,5.622391636440687,3.358394259336846,3.62,-8.314,1.464,12.424000000000001,0.0,160.8711,7.348,5.0760000000000005,3.549042508926137,5.080603423,0.649440886,0.424128522,5.938322176000001,5.947044943,8.84,24880,19007,0.003715,0.002611,10175716,6.282952043988922,1.0,11.0,0,0
52,103044,ABIX,4/16/2004,8/12/2005,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,5/6/2005,8.9126567,33.65164569,25.00657138,2004,2005,0.0,0.0,5,14.8,6.0958247000000005,2005,15359,12/31/2005,2005,3.8663978274018707,0.5870000000000001,11.05,0.059000000000000004,2.097,-2.1541650878757723,1.3147983594148205,0.0,0.0,0.99,9.642999999999999,0.0,37.8883,5047,12,7.531000000000001,2.112,0.0,3.6346423569999997,0.004123789,0.723059171,0.0,2004.0,4.009675893492766,0.44299999999999995,8.966000000000001,0.0,1.712,0.0,0.0,0.0,0.0,0.032,7.531000000000001,0.0,17.2469,7.027,0.504,0.0,2.847632417,0.0,0.8949200909999999,4.009675893,3.8663978269999997,4.75,14981,13063,-8e-05,-0.001092,17624092,8.328843930942492,0.0,12.0,0,1
53,103055,SCON,3/1/2004,8/10/2005,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,3/22/2005,-21.4219733,-16.762401399999998,-15.0230965,2004,2005,0.0,1.0,3,14.8,6.0958247000000005,2005,27913,12/31/2005,2005,3.9521087289674317,0.5870000000000001,47.257,0.013999999999999999,2.877,-2.1541650878757723,0.0,4.45,0.0,0.0,17.218,0.0,53.6786,3670,12,16.146,1.072,0.0,3.9830144119999997,0.0007968560000000001,1.0313882220000001,0.0,2004.0,4.13289197183434,1.8119999999999998,49.248999999999995,0.033,3.463,-0.32296388659642056,0.0,3.715,0.0,0.0,16.146,0.0,149.7183,15.575999999999999,0.57,0.0,5.008755528,0.001218769,2.400947753,4.1328919719999995,3.952108729,1.1,718256,107711,-0.008716,-0.010196,265642952,7.810456686020649,0.0,10.0,0,0
54,103089,DSGX,5/6/2004,9/21/2005,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,6/1/2005,6.95187162,23.11627809,21.70526717,2004,2005,0.0,0.0,6,14.8,6.0958247000000005,2005,66326,1/31/2005,2004,4.284579172507917,1.06,35.738,0.013999999999999999,6.47,3.29565166367025,0.0,3.6,0.0,0.162,21.35,0.0,72.0496,7372,1,56.143,-34.793,2.9191211711821503,4.277354771000001,0.37197541799999995,0.992801631,0.0,2004.0,4.284579172507917,1.06,35.738,0.0,6.47,3.29565166367025,0.0,3.6,0.0,0.162,21.35,0.0,72.0496,56.143,-34.793,2.9191211711821503,4.277354771000001,0.37197541799999995,0.992801631,4.284579173,4.284579173,2.18,14981,40706,0.008962000000000001,0.009039,6454594,5.37427987969135,4.0,20.0,1,1
55,103108,OVTI,6/8/2004,12/6/2007,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,11/22/2006,-14.8170701,-21.524259100000002,-22.916197699999998,2004,2006,-1.9,0.0,11,29.9,6.7990561000000005,2006,137704,4/30/2006,2005,6.358308362374609,22.655,422.80699999999996,0.308,10.597999999999999,-0.7765287894989963,4.674546983765912,4.1,0.0,2.474,363.25199999999995,0.0,1565.0397,3674,4,342.755,20.497,4.278830441845432,7.35566647,0.0007968560000000001,2.7111098989999998,0.0,2004.0,6.173438126698225,1.483,390.098,0.0,3.037,0.0,4.611629281048829,3.2,1.4,0.31,342.755,0.0,805.7233,271.91900000000004,70.836,3.4357920264266544,6.691740383,0.0,1.679174421,6.173438127000001,6.358308362000001,18.32,2014522,54682,0.002997,0.002338,312949457,8.328843930942492,0.0,21.0,0,1
56,103164,KVHI,7/2/2004,1/25/2008,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,7/27/2007,0.74230856,7.11992129,6.68406005,2004,2007,0.0,0.0,7,37.333333333333336,7.0210838,2007,62549,12/31/2007,2007,4.517103707119641,3.92,80.77,2.026,2.1,0.7691818668359429,0.0,4.39,0.0,0.321,67.696,0.156,119.5298,3812,12,67.122,0.574,0.0,4.783565713,0.02356667,1.305337993,0.0,2004.0,4.329601120620111,1.5219999999999998,67.732,2.397,2.0,0.9178894532378521,0.0,3.2,0.0,0.0,58.648999999999994,0.0,141.9824,16.561,42.088,0.0,4.9557031060000005,0.032984692999999995,1.8703058719999999,4.3296011210000005,4.5171037069999995,8.605,57050,15040,-0.014735,-0.015992,8444845,6.330598156454433,13.0,1.0,1,0
57,103166,WM,6/28/2004,10/5/2011,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,10/5/2011,1.43346567,-5.0540428,-5.0416637,2004,2011,-56.0,0.0,10,85.16666666666667,7.8458076,2011,14477,12/31/2011,2011,10.02433256222833,1324.0,6070.0,9125.0,1319.0,9.18563775933581,7.641084249174914,2.3,-24.0,306.0,-108.425,0.0,15064.0017,4953,12,-3.0,-686.0,7.806696372521179,9.620063183,0.432274359,0.667464296,0.0,2004.0,9.947743643790666,1258.0,5971.0,8182.0,1336.0,9.055556158175316,7.429520842786462,3.14,0.0,136.0,-65.025,0.0,17072.1772,-188.0,358.0,7.1459844677143876,9.745205353,0.40975843100000003,0.816655212,9.947743643999999,10.02433256,32.64,4186800,472054,0.017713999999999997,0.016669999999999997,578305700,7.1107645149257594,6.0,5.0,1,0
58,103178,BEL,7/22/2004,2/21/2006,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,11/16/2005,-3.8961002000000002,2.21773642,1.80025408,2004,2005,2.5,0.0,11,16.066666666666666,6.177944200000001,2005,138861,12/31/2005,2005,7.255281904369839,110.088,673.4,496.156,34.086999999999996,6.34266176566519,4.04587184766021,4.24,2.5,10.124,-54.493,0.0,1241.888,7011,12,-0.047,-54.446000000000005,3.237972320559189,7.124388081,0.401470935,0.87731092,0.0,2004.0,7.143294485736524,65.104,544.99,537.461,28.349,6.369397431409955,3.661354083049184,4.01,0.0,4.071000000000001,-0.047,0.0,704.5225,10.76,-10.807,2.1854893211177986,6.557520267999999,0.461212193,0.556674708,7.143294486,7.255281903999999,3.03,14981,21427,0.001549,0.00179,4540900,5.37427987969135,0.0,0.0,0,0
59,103197,THOR,6/29/2004,11/21/2006,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,8/23/2006,5.71020823,-18.9079345,-21.7914072,2004,2006,-1.275,0.0,8,26.166666666666668,6.6656837,2006,10550,12/31/2006,2006,6.382044417716701,24.498,365.07300000000004,143.75,20.292,4.96807567967746,0.0,4.54,-0.447,2.053,265.691,0.0,919.9438,3845,12,269.293,-3.602,0.0,6.824312581,0.243176263,1.556233009,0.0,2004.0,6.262283355599448,5.812,292.108,143.75,18.782,4.96807567967746,1.7416934915545712,4.36,-0.733,1.114,206.25,0.0,504.0675,116.43,89.82,0.0,6.222710188,0.274114966,0.961199622,6.262283356,6.3820444179999996,14.93,587262,51944,-0.005158,-0.004489,86275490,7.41513461210454,6.0,7.0,1,0
60,103237,LSCC,4/19/2004,11/8/2006,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,8/2/2006,20.95237891,17.47188034,18.71125784,2004,2006,0.0,0.0,8,27.833333333333332,6.7274318,2006,16597,12/31/2006,2006,6.587420529857957,13.673,509.57199999999995,89.12,23.206,4.696837374513915,0.0,4.72,0.0,0.4,218.317,0.0,742.1285,3674,12,277.077,-58.76,4.014597644131845,6.609522408999999,0.150983736,1.022347935,0.0,2004.0,6.698152141109228,10.725,542.591,169.0,60.731,5.1298987149230735,0.0,2.9,0.0,1.0,328.483,0.0,647.577,363.61199999999997,-35.129,3.0493204327239196,6.473237705,0.20840886600000003,0.798584546,6.6981521410000004,6.58742053,5.62,860660,114327,0.006698000000000001,0.006004,152380498,7.195073184633237,0.0,3.0,0,0
